gesture,confidence,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62
fingerCircle,0.9174485802650452,0.0,0.0,7.6585036e-07,0.005980701,0.12543792,-0.13758545,-0.04864922,0.2652186,-0.20041592,-0.11591568,0.41460836,-0.2278281,-0.18875824,0.5162822,-0.23701586,-0.36811614,0.21839556,-0.18661357,-0.42653224,0.42698297,-0.22953914,-0.323337,0.49850348,-0.24640281,-0.24293402,0.50061566,-0.25057238,-0.46377465,0.18729265,-0.110430196,-0.6461144,0.32410803,-0.18584433,-0.77943355,0.3985668,-0.2330805,-0.8996916,0.43652615,-0.26322687,-0.4851485,0.16613182,-0.032396015,-0.68244356,0.21557753,-0.08695598,-0.82525194,0.24240322,-0.11638306,-0.9395781,0.25648412,-0.12799339,-0.4696971,0.15909036,0.04115836,-0.64643955,0.18341859,0.011424267,-0.7557749,0.18981944,0.0037433777,-0.85304284,0.19721407,0.0039822506
fingerCircle,0.7786617279052734,0.0,0.0,1.0629911e-06,-0.0034433554,0.15737538,-0.13658778,-0.09887041,0.30708992,-0.19070253,-0.21018173,0.43858534,-0.21108574,-0.34992924,0.47249365,-0.22070219,-0.39337817,0.21370979,-0.14404817,-0.6003096,0.30488944,-0.1891069,-0.702892,0.32713982,-0.22366647,-0.7892757,0.31867298,-0.24254091,-0.46704543,0.17026046,-0.0682668,-0.677458,0.2953678,-0.09143997,-0.8125194,0.36347795,-0.10370615,-0.9134082,0.40704468,-0.112845056,-0.49098518,0.12657136,-0.001212009,-0.66875774,0.23179568,-0.014896077,-0.79606795,0.30135047,-0.028928231,-0.8919559,0.34942573,-0.03876493,-0.48700804,0.09087956,0.05516451,-0.6530798,0.11369332,0.034894004,-0.7634278,0.12731265,0.014445422,-0.861882,0.13447526,0.002178489
fingerCircle,0.8260170221328735,0.0,0.0,3.6739507e-07,-0.012465409,0.15253061,-0.116737336,-0.109454885,0.28825098,-0.16471377,-0.21721362,0.39330435,-0.18422234,-0.33409423,0.4130513,-0.188069,-0.3750281,0.20080413,-0.13045232,-0.51434344,0.2886332,-0.18141387,-0.4744355,0.28964657,-0.21243173,-0.43179038,0.25827628,-0.22294563,-0.44928345,0.1577759,-0.07017541,-0.67495364,0.26254424,-0.10774715,-0.8183203,0.31666684,-0.12304961,-0.93507135,0.35445958,-0.13128486,-0.46723872,0.11595379,-0.016871255,-0.64157003,0.20981869,-0.04443485,-0.76108557,0.2717255,-0.055954386,-0.85601157,0.3151802,-0.0583075,-0.45582578,0.0789341,0.028358096,-0.6154647,0.1164536,0.011341468,-0.71087503,0.13730258,0.008177834,-0.79573405,0.15387143,0.009793546
fingerCircle,0.9589539766311646,0.0,0.0,1.3918115e-06,-0.048482254,0.1426352,-0.052433193,-0.17372158,0.2703092,-0.0888244,-0.30653876,0.33427313,-0.12306425,-0.36381212,0.27234045,-0.15595648,-0.43731603,0.13417925,-0.0752312,-0.634854,0.16523536,-0.13947089,-0.7725914,0.17718574,-0.18935685,-0.88469905,0.17432058,-0.22231488,-0.4450515,0.07579689,-0.08297254,-0.68820953,0.0902384,-0.13895343,-0.8612604,0.09686554,-0.17664512,-0.9960855,0.0883951,-0.19900389,-0.40100563,0.035789806,-0.0961802,-0.53452,0.105284646,-0.1467676,-0.57020956,0.16327174,-0.16729331,-0.58851033,0.19005594,-0.17201865,-0.32011282,0.015088175,-0.115182914,-0.3827791,0.09833016,-0.1569486,-0.38219628,0.15108265,-0.16872872,-0.36554345,0.18037699,-0.17021343
fingerCircle,0.788115918636322,0.0,0.0,7.002675e-07,0.24494901,0.11448797,-0.100425154,0.48229456,0.108122125,-0.16572627,0.7306315,0.06543034,-0.20706104,0.8828849,-0.04536546,-0.23897313,0.35669497,-0.16184284,-0.20685177,0.6374556,-0.27347955,-0.2664928,0.6804027,-0.24646111,-0.28250483,0.63186926,-0.22583364,-0.28140375,0.27187783,-0.26885164,-0.16576828,0.5089406,-0.4573451,-0.23815429,0.6155263,-0.56385005,-0.27577993,0.67476773,-0.6599156,-0.2970089,0.24859296,-0.32158697,-0.12023982,0.45915672,-0.5035065,-0.17366534,0.58411545,-0.64069533,-0.20480633,0.6491049,-0.7606989,-0.223188,0.29046756,-0.32542574,-0.0772205,0.45558128,-0.47538176,-0.10995605,0.5357023,-0.58482,-0.12871112,0.5854362,-0.6815271,-0.14076003
fingerCircle,0.8301681876182556,0.0,0.0,5.043894e-07,0.1736855,0.10014217,-0.12780525,0.42544422,0.08952848,-0.19179794,0.6385267,0.036056746,-0.22480772,0.7164156,-0.06872243,-0.24679258,0.36450458,-0.20023261,-0.21316616,0.488771,-0.33460197,-0.30347055,0.49747545,-0.35975567,-0.3661333,0.45566624,-0.37145165,-0.39252743,0.3392335,-0.27639374,-0.15084468,0.53114766,-0.43623963,-0.20423062,0.6924042,-0.5327181,-0.23007165,0.7924595,-0.60992455,-0.24250275,0.3240352,-0.31501487,-0.09068884,0.46714044,-0.45244035,-0.11652221,0.5856449,-0.53193796,-0.116840266,0.6597672,-0.5909579,-0.11262016,0.2960166,-0.3293444,-0.040787455,0.29246983,-0.4814995,-0.060664315,0.29485765,-0.5936993,-0.059827935,0.28920305,-0.68755025,-0.051420227
fingerCircle,0.9642882943153381,0.0,0.0,6.407792e-07,0.200708,0.1359111,-0.13376416,0.47248173,0.105131686,-0.18674888,0.70263857,0.005249906,-0.20456517,0.785822,-0.13426468,-0.21552074,0.38361275,-0.15508643,-0.21021329,0.47361743,-0.34744918,-0.25795773,0.52255064,-0.464237,-0.28786966,0.545854,-0.58509004,-0.30694872,0.3617948,-0.2486042,-0.14462334,0.473414,-0.4970983,-0.19551975,0.5846188,-0.63645196,-0.22793932,0.6541641,-0.7563527,-0.2517829,0.3495129,-0.29518294,-0.07558094,0.5567998,-0.44664282,-0.11001865,0.65855914,-0.46198463,-0.12390578,0.69181025,-0.47725645,-0.13256773,0.34350407,-0.31729808,-0.015263697,0.5001673,-0.36025777,-0.053605832,0.5734909,-0.33931947,-0.06993585,0.59563017,-0.32666546,-0.07641774
fingerCircle,0.9632905125617981,0.0,0.0,5.5300654e-07,0.18616638,0.12184758,-0.110189006,0.4378826,0.07543049,-0.15594459,0.63698924,-0.031848054,-0.1721435,0.67719203,-0.14661284,-0.18629614,0.40053293,-0.13146594,-0.19837312,0.5214406,-0.30311885,-0.2565177,0.63437545,-0.42769158,-0.29707125,0.7260574,-0.54436624,-0.32450873,0.37047112,-0.23743619,-0.15181455,0.4827106,-0.47858316,-0.20715828,0.5732129,-0.636412,-0.24439815,0.6452193,-0.7639975,-0.27161187,0.35874915,-0.2957106,-0.10127058,0.5500784,-0.4831712,-0.14710101,0.6648341,-0.5837817,-0.17941855,0.72850657,-0.6605279,-0.20021641,0.35783306,-0.31591964,-0.055917148,0.52450484,-0.40572667,-0.10070148,0.6124077,-0.45000887,-0.12509903,0.6691344,-0.48600322,-0.13813299
fingerCircle,0.9814293384552002,0.0,0.0,5.9510916e-07,0.21789545,0.100946374,-0.09497865,0.50634307,0.07735245,-0.13545203,0.7842906,0.029401995,-0.15180588,0.9628288,-0.054702606,-0.15392669,0.3809858,-0.32979992,-0.12926564,0.8307778,-0.31216347,-0.16205451,0.88947695,-0.16301064,-0.16408002,0.8047196,-0.06639393,-0.15366115,0.3606556,-0.42635348,-0.08474216,0.8279771,-0.44461432,-0.116116315,0.9531838,-0.3023915,-0.117935054,0.9387409,-0.18930359,-0.11102419,0.36117533,-0.45386833,-0.042676628,0.78871924,-0.46145272,-0.069604576,0.8874514,-0.33748022,-0.07176995,0.86713517,-0.23816946,-0.06711653,0.37147754,-0.43672064,-0.0063840365,0.6821607,-0.4432698,-0.035560634,0.78301024,-0.36140525,-0.04323701,0.8023307,-0.28920853,-0.04077872
fingerCircle,0.9419729709625244,0.0,0.0,8.732381e-07,0.012349289,0.16413967,-0.06126334,0.112032324,0.28241232,-0.08984172,0.2134656,0.3800225,-0.10411848,0.30633408,0.39763245,-0.10576094,0.38994583,0.15443787,-0.10558242,0.48013282,0.32045758,-0.1548346,0.4117934,0.3614236,-0.1699403,0.33694962,0.3501244,-0.16852048,0.46362245,0.08446866,-0.08853893,0.6937313,0.18774368,-0.15272911,0.8431088,0.22872837,-0.18467093,0.97188723,0.23544669,-0.19582313,0.47909668,0.03355979,-0.070937395,0.6936862,0.061207507,-0.12510239,0.83466166,0.06708175,-0.1560341,0.96143055,0.060846765,-0.16525014,0.43847895,0.002642074,-0.054287482,0.5924463,-0.022872385,-0.08937101,0.69218683,-0.041763596,-0.101471275,0.7791165,-0.05979113,-0.10144254
fingerCircle,0.9337061643600464,0.0,0.0,3.220834e-07,0.097819805,0.16321036,-0.0787355,0.30001003,0.25480318,-0.11597132,0.5181145,0.2717069,-0.12807398,0.6159443,0.21649183,-0.13501985,0.41351363,0.067368224,-0.16996525,0.68771005,0.1302996,-0.20401016,0.85400254,0.14358945,-0.21407685,0.9895603,0.14411907,-0.22726372,0.46673262,-0.030954143,-0.1391311,0.7354302,0.026786638,-0.16083713,0.8474187,0.06655327,-0.15910049,0.92213154,0.08978334,-0.16866848,0.48414296,-0.09232739,-0.106944084,0.75441885,-0.03371083,-0.1324905,0.85377777,0.027887778,-0.14628005,0.91136444,0.07113134,-0.16669841,0.47199085,-0.12257028,-0.07873111,0.61775136,-0.20431499,-0.12465951,0.70259047,-0.26623303,-0.16162829,0.7709061,-0.3195564,-0.1924835
fingerCircle,0.8976897597312927,0.0,0.0,3.1093455e-07,0.075983144,0.15239125,-0.06453576,0.2295019,0.2382671,-0.092369705,0.38726783,0.2739895,-0.10510774,0.47670746,0.23952422,-0.11401726,0.3976842,0.11717171,-0.11916047,0.6384674,0.15427628,-0.15474515,0.7756658,0.15896176,-0.17393866,0.89079475,0.15727942,-0.18639505,0.44097283,0.043195512,-0.09741753,0.697473,0.059446596,-0.13304229,0.86581194,0.057160523,-0.15373431,0.99884486,0.04805114,-0.16931203,0.44821388,-0.008109364,-0.074385956,0.65111285,0.038717184,-0.10768648,0.69248664,0.087386295,-0.12605636,0.70497227,0.11882487,-0.13613811,0.4328289,-0.039286263,-0.05502327,0.5951027,-0.08309051,-0.089507684,0.6903821,-0.11422793,-0.11101356,0.75921655,-0.14489335,-0.123662986
fingerCircle,0.960559606552124,0.0,0.0,5.03891e-07,-0.0014367368,0.17209563,-0.071183056,0.14567089,0.28850108,-0.09774716,0.3027136,0.3387708,-0.10948276,0.40969446,0.3082622,-0.119084455,0.35369658,0.20995739,-0.10815471,0.56846863,0.2670966,-0.15304284,0.71763253,0.29578975,-0.18141925,0.84248483,0.31512728,-0.20002541,0.43498582,0.12817946,-0.0867682,0.6867415,0.1535881,-0.13525312,0.8517558,0.16654973,-0.16289492,0.98248065,0.17406818,-0.17798872,0.47615716,0.0753098,-0.066558264,0.7134221,0.10184351,-0.10871597,0.86724365,0.11868798,-0.13343583,0.9918395,0.12749265,-0.1454976,0.48149422,0.053766634,-0.051013466,0.6597841,0.09271338,-0.08600149,0.7761849,0.10989356,-0.10312538,0.8732661,0.11787055,-0.110716924
fingerCircle,0.9215742349624634,0.0,0.0,-1.8678949e-07,0.12768508,-0.2894709,-0.004856516,0.3087285,-0.5513328,-0.01491296,0.4431481,-0.69677126,-0.026217844,0.54762864,-0.70853835,-0.034712136,0.5153144,-0.5904096,-0.016813261,0.8755266,-0.48316997,-0.033510424,0.7918164,-0.43502402,-0.04221221,0.64955086,-0.45407218,-0.04585695,0.5362745,-0.4126364,-0.023041312,0.8594213,-0.31298926,-0.034198925,0.7766215,-0.28877446,-0.03582069,0.63704616,-0.31991154,-0.036715,0.5445862,-0.21264838,-0.029990412,0.83152974,-0.15935898,-0.03567172,0.75708663,-0.1382248,-0.027935712,0.63530535,-0.15772773,-0.0230801,0.54203004,-0.011430106,-0.037424378,0.7691984,-0.009624079,-0.03703147,0.71470684,-0.00028369387,-0.026738403,0.6195998,-0.01288723,-0.019298177
fingerCircle,0.6433658599853516,0.0,0.0,-1.3773482e-07,0.0011492438,-0.1775907,-0.0065237666,0.20210847,-0.2390625,-0.019700844,0.49763265,-0.18516862,-0.03253206,0.8024735,-0.12210059,-0.04785437,0.36881083,-0.34066844,-0.03208635,0.8059317,-0.3221824,-0.04673117,0.92738384,-0.28456587,-0.060417727,0.96117127,-0.27595243,-0.06927545,0.46748984,-0.21011114,-0.034730975,0.8426295,-0.13633129,-0.04161466,0.8803748,-0.09862878,-0.046294775,0.8469482,-0.10338934,-0.053059522,0.5246492,-0.047343824,-0.035978694,0.8401878,0.05367855,-0.040097278,0.82736826,0.06608932,-0.03847578,0.7465223,0.05007751,-0.040060196,0.55045336,0.13151899,-0.037676275,0.81834817,0.2179257,-0.038869895,0.8055178,0.19981094,-0.03226439,0.7366162,0.16223778,-0.029252425
fingerCircle,0.986157238483429,0.0,0.0,1.339816e-07,-0.28380126,-0.13512315,-0.007187968,-0.5571237,-0.2460354,-0.01639332,-0.7664715,-0.3567035,-0.026196769,-0.87392485,-0.4860611,-0.037654337,-0.50700706,-0.17811386,-0.02245618,-0.7131601,-0.21515438,-0.036507025,-0.8193744,-0.2109281,-0.046161298,-0.8812174,-0.19757622,-0.051679567,-0.42808837,0.013572408,-0.026608214,-0.6722514,0.10988809,-0.039586615,-0.7951654,0.18546264,-0.04740476,-0.84647423,0.24560557,-0.05256406,-0.33835405,0.20752133,-0.030554188,-0.56790406,0.34417424,-0.04210741,-0.6715445,0.40547544,-0.04497206,-0.7165785,0.43926674,-0.046335567,-0.24352935,0.37917262,-0.03448222,-0.37401927,0.52380115,-0.041605428,-0.44475242,0.5650064,-0.04006239,-0.4752265,0.5717964,-0.03825975
fingerCircle,0.7269144058227539,0.0,0.0,6.789921e-07,-0.21450394,-0.0029734615,-0.053736027,-0.4344525,-0.04106772,-0.08636068,-0.63223773,-0.071315214,-0.10745714,-0.752045,-0.123106025,-0.12263707,-0.3101659,-0.32461286,-0.08582186,-0.5662415,-0.34005913,-0.12963998,-0.6670112,-0.25479382,-0.16269569,-0.6845254,-0.18678568,-0.18165563,-0.23672657,-0.37746978,-0.07283465,-0.41361988,-0.56603026,-0.118456945,-0.5156322,-0.7011938,-0.15143265,-0.5719654,-0.8202777,-0.17318556,-0.16355412,-0.3652538,-0.06098966,-0.18065912,-0.54711753,-0.101098366,-0.2079012,-0.67112803,-0.12717998,-0.24419557,-0.7757963,-0.141739,-0.094649695,-0.31401432,-0.050290145,-0.0057516266,-0.42369625,-0.08206165,0.025082527,-0.5014654,-0.09130522,0.029434998,-0.580634,-0.0943573
fingerCircle,0.7385836839675903,0.0,0.0,4.025874e-07,-0.20182393,-0.02074614,-0.057188865,-0.44253206,-0.08442007,-0.09341901,-0.66689044,-0.122036226,-0.1208217,-0.7935369,-0.18920518,-0.1410338,-0.2813051,-0.33581725,-0.06611951,-0.45120513,-0.45504078,-0.119700626,-0.54873407,-0.36536333,-0.16429807,-0.58449376,-0.27244172,-0.18531802,-0.23936923,-0.3691881,-0.052509256,-0.38901567,-0.58419895,-0.077651285,-0.47938618,-0.72252405,-0.09304765,-0.53686124,-0.8436706,-0.10161994,-0.18302907,-0.3666092,-0.046408504,-0.33017027,-0.52502793,-0.05819005,-0.43779105,-0.63390815,-0.06325454,-0.52664435,-0.733715,-0.06606979,-0.12580253,-0.338318,-0.04648057,-0.2089636,-0.43645427,-0.052461475,-0.2665813,-0.5047509,-0.044452924,-0.32099217,-0.5653801,-0.036270607
fingerCircle,0.9608924388885498,0.0,0.0,4.4958708e-07,-0.18778996,-0.051226556,-0.02548977,-0.3992345,-0.10948253,-0.054277726,-0.5863286,-0.11639987,-0.08049669,-0.6977931,-0.17537339,-0.105584845,-0.20565109,-0.39030403,-0.062138215,-0.43007734,-0.4154724,-0.10909391,-0.5405518,-0.32795674,-0.15017298,-0.57569253,-0.25533825,-0.175066,-0.14303817,-0.40511918,-0.07597967,-0.33435082,-0.58983046,-0.11640711,-0.46717444,-0.7163528,-0.15238671,-0.5493281,-0.8356068,-0.17694017,-0.0768081,-0.33824962,-0.09038673,-0.1829739,-0.50183916,-0.1330474,-0.2388281,-0.6234641,-0.16709627,-0.26872817,-0.73020196,-0.18682419,-0.036136236,-0.2228874,-0.10332456,-0.13310958,-0.26234075,-0.13986585,-0.21224193,-0.27632642,-0.14927378,-0.2660185,-0.2803988,-0.15246034
fingerCircle,0.7795112133026123,0.0,0.0,7.6125514e-07,-0.21000099,0.05878983,-0.09135767,-0.48564819,0.043461245,-0.14642051,-0.7172588,-0.00027454604,-0.18115906,-0.8595432,-0.095402494,-0.21305838,-0.3059139,-0.2385471,-0.14507018,-0.4831075,-0.2730164,-0.20671637,-0.55626464,-0.24536555,-0.25429845,-0.5605832,-0.22591425,-0.27966082,-0.26473618,-0.34302747,-0.1091551,-0.39043757,-0.5427351,-0.1636307,-0.45736435,-0.69440806,-0.19552149,-0.4705848,-0.82553345,-0.21706045,-0.25037217,-0.39463422,-0.07583012,-0.39002272,-0.60619116,-0.12143145,-0.45721874,-0.7586399,-0.1447098,-0.47451156,-0.8802493,-0.15642756,-0.2620058,-0.3980223,-0.046268053,-0.40342164,-0.5631215,-0.075306505,-0.4878158,-0.6922939,-0.08535598,-0.5326049,-0.80023414,-0.090857595
fingerCircle,0.984605073928833,0.0,0.0,-7.1356044e-07,-0.22160627,0.050022487,-0.100307405,-0.54916775,0.06785491,-0.13012625,-0.8496584,0.07287868,-0.13682726,-0.9999952,-0.0031051016,-0.12995191,-0.4394089,-0.37178722,-0.10132061,-0.8828412,-0.37497434,-0.1262195,-0.9605234,-0.22732869,-0.13227987,-0.9196546,-0.10840889,-0.13005477,-0.46184677,-0.40488425,-0.047333006,-0.88672775,-0.4160187,-0.076856636,-0.9370308,-0.24063735,-0.085333124,-0.8647651,-0.11324915,-0.08314182,-0.4844748,-0.38737807,0.0012019565,-0.86012805,-0.38462368,-0.028156077,-0.88609785,-0.22855459,-0.041900616,-0.7993126,-0.119005166,-0.041355453,-0.50492895,-0.3555152,0.044189457,-0.76211834,-0.34471288,0.014864545,-0.8078248,-0.22603221,-0.0024667026,-0.7471903,-0.1271826,-0.006058226
fingerCircle,0.9106738567352295,0.0,0.0,-1.0876826e-06,-0.13689561,0.086313665,-0.022475773,-0.29265994,0.17434849,-0.053972285,-0.4122391,0.27067232,-0.08827082,-0.51986665,0.34768897,-0.1207471,-0.5266476,0.035422966,-0.012091825,-0.6915549,0.17173515,-0.057583015,-0.65429276,0.26550648,-0.10186838,-0.5904831,0.3032645,-0.12846573,-0.5483338,0.019968484,-0.014696018,-0.7188833,0.15312798,-0.07092869,-0.67722666,0.24024394,-0.10725578,-0.62922525,0.28316697,-0.12120163,-0.53035015,0.0074771107,-0.020869302,-0.7583588,0.060043126,-0.049681865,-0.891349,0.07972737,-0.061553482,-0.9968366,0.07947766,-0.0668254,-0.49007678,0.010872498,-0.027883364,-0.66528636,0.022855187,-0.033711154,-0.7746095,0.036384225,-0.025266234,-0.87762797,0.038054667,-0.01859379
fingerCircle,0.915168046951294,0.0,0.0,1.7276264e-07,-0.1494148,0.07173896,-0.040744253,-0.3093255,0.14488143,-0.07720138,-0.42963278,0.22977386,-0.11006541,-0.5414102,0.2773618,-0.13621803,-0.46212313,-0.053869516,-0.049272545,-0.66553056,0.03684666,-0.10323687,-0.6483132,0.12370958,-0.15012823,-0.5928863,0.16438083,-0.17256938,-0.47898066,-0.0706319,-0.03939773,-0.7266959,-0.029508786,-0.070109054,-0.8754322,-0.02689074,-0.09040445,-0.999207,-0.0398151,-0.10515007,-0.46776634,-0.06264961,-0.03565749,-0.6844571,-0.030690001,-0.05153455,-0.82958245,-0.027191006,-0.057036333,-0.9381436,-0.032638524,-0.061129436,-0.44570094,-0.03228229,-0.035827715,-0.6016679,-0.026970645,-0.04110895,-0.70352286,-0.026989825,-0.033774324,-0.7800148,-0.02765432,-0.027517203
fingerCircle,0.6940472722053528,0.0,0.0,2.0311191e-07,-0.1545923,0.070488684,-0.03988669,-0.29424638,0.12114825,-0.072559334,-0.41323322,0.18397868,-0.097288206,-0.5222997,0.21326797,-0.11427019,-0.42985916,-0.09031092,-0.061182674,-0.62568843,-0.0033122723,-0.11300939,-0.5946391,0.082620345,-0.15770997,-0.5261354,0.12356804,-0.17950791,-0.44141036,-0.12004114,-0.046840202,-0.70977956,-0.09302599,-0.07691215,-0.8695763,-0.08649383,-0.10051144,-0.995555,-0.09418162,-0.1191229,-0.4206066,-0.12096043,-0.036191292,-0.65499437,-0.11336671,-0.0521089,-0.81205904,-0.10942007,-0.06648333,-0.9338758,-0.11107995,-0.07895778,-0.39190033,-0.094876856,-0.02807141,-0.5145318,-0.13388762,-0.0397939,-0.60612285,-0.14779139,-0.0449502,-0.6881602,-0.15514946,-0.04875565
fingerCircle,0.8213803172111511,0.0,0.0,1.479265e-06,-0.12740803,0.07604861,-0.117231116,-0.30453497,0.13130264,-0.1588352,-0.4300782,0.19917595,-0.17121227,-0.52961963,0.21449114,-0.17399271,-0.4534623,-0.07456899,-0.15024552,-0.7080066,-0.05729661,-0.19192196,-0.86439824,-0.056792695,-0.22258358,-0.98893327,-0.06984836,-0.24075013,-0.4696771,-0.09293496,-0.080758,-0.70388967,-0.11913083,-0.118639745,-0.8697632,-0.15805838,-0.14416252,-0.98002076,-0.19889505,-0.1591221,-0.4553323,-0.08239656,-0.013159065,-0.61663705,-0.02999776,-0.033558503,-0.6387578,0.016378244,-0.04716105,-0.6211085,0.03774795,-0.048175525,-0.43200758,-0.049968846,0.04550626,-0.51299757,0.03326504,0.01885952,-0.50868404,0.08685897,0.00027340357,-0.48274687,0.11519685,-0.003219344
fingerCircle,0.8934829831123352,0.0,0.0,1.2603747e-06,0.20194317,0.06334857,-0.070837155,0.3976101,0.03596992,-0.112768464,0.55898446,0.005359158,-0.14446728,0.63474077,-0.03658394,-0.17208736,0.33977288,-0.25432518,-0.11618815,0.59737855,-0.3288251,-0.19002627,0.73258895,-0.29236987,-0.23625594,0.79459447,-0.2384542,-0.2558345,0.2884156,-0.32562968,-0.10528558,0.45525828,-0.5204533,-0.1713365,0.5772938,-0.6562644,-0.21954292,0.64999384,-0.75993943,-0.24655166,0.22323874,-0.3417718,-0.09679557,0.33034477,-0.5175755,-0.15379986,0.42762226,-0.6392013,-0.19231941,0.49218303,-0.7257916,-0.21058287,0.16979955,-0.31382048,-0.09140826,0.22912356,-0.43681234,-0.13307588,0.27038988,-0.51808643,-0.1465686,0.29474247,-0.5738517,-0.14887154
fingerCircle,0.7698347568511963,0.0,0.0,1.1744576e-06,0.22681901,0.034638166,-0.13494903,0.4346153,0.016995428,-0.19677241,0.6221993,-0.026460415,-0.22443755,0.73584664,-0.10193749,-0.24633014,0.35459813,-0.28058943,-0.21079981,0.5323846,-0.42081097,-0.2805906,0.61083436,-0.51975554,-0.33691087,0.6549828,-0.62104213,-0.3734073,0.28621975,-0.3326479,-0.1451209,0.5173955,-0.46034446,-0.19681638,0.6645576,-0.55524045,-0.23206726,0.7609298,-0.64883417,-0.25953755,0.20502679,-0.3433612,-0.081495576,0.39874014,-0.3994745,-0.12668684,0.50281394,-0.30559364,-0.15140803,0.5450081,-0.2129825,-0.16084792,0.114643075,-0.3380556,-0.02559018,0.14550494,-0.42572388,-0.07877738,0.14373778,-0.46393415,-0.11346514,0.13210721,-0.49125803,-0.13014327
fingerCircle,0.888296365737915,0.0,0.0,1.7227928e-06,0.20057815,0.05214852,-0.11917735,0.43078667,0.019154739,-0.1698309,0.6036552,-0.026259499,-0.18500094,0.69294393,-0.09000255,-0.19447461,0.32085553,-0.21197681,-0.21711728,0.5115328,-0.35035816,-0.28090683,0.6557816,-0.4306817,-0.31911066,0.7693007,-0.4828983,-0.3363293,0.25244468,-0.26413095,-0.15883398,0.49136522,-0.3960852,-0.2181721,0.68037945,-0.4902944,-0.2528891,0.8305251,-0.55698115,-0.27238035,0.2040978,-0.2870124,-0.097282685,0.39375213,-0.37563583,-0.13867736,0.54665476,-0.38439268,-0.16178983,0.6631329,-0.3685059,-0.17032072,0.16034174,-0.28916174,-0.041306477,0.21733432,-0.39170146,-0.07210321,0.29588583,-0.41502228,-0.08287097,0.36437374,-0.4088684,-0.08320143
fingerCircle,0.9621651768684387,0.0,0.0,1.9149302e-06,0.1909259,0.068842106,-0.14752075,0.38845396,0.029614223,-0.20758404,0.55566126,-0.019310234,-0.22939543,0.61913073,-0.08559922,-0.24430811,0.33818743,-0.22147222,-0.22869065,0.58801436,-0.36854416,-0.2759033,0.720708,-0.45839876,-0.29832873,0.807792,-0.5391547,-0.30752194,0.24801546,-0.2884788,-0.15778846,0.4836724,-0.45590064,-0.21589382,0.6310217,-0.578436,-0.24151517,0.7324211,-0.6808519,-0.25316733,0.1861268,-0.31043023,-0.08492949,0.41329175,-0.40439358,-0.12462935,0.510132,-0.42896843,-0.13533592,0.5648792,-0.44120115,-0.1351393,0.1546846,-0.30497292,-0.021951338,0.3472396,-0.34709245,-0.049651433,0.43369618,-0.33162057,-0.052803405,0.4817733,-0.3067494,-0.048384387
fingerCircle,0.9672459959983826,0.0,0.0,3.3958614e-07,0.18544437,0.14543419,-0.1289443,0.45480788,0.20741715,-0.17430133,0.7015259,0.25063592,-0.18593204,0.849,0.23836051,-0.17383188,0.59548515,-0.19183315,-0.14922056,0.97108984,-0.04499723,-0.1813702,0.8925005,0.11131,-0.17603503,0.7488129,0.16336614,-0.1572236,0.5854174,-0.27787757,-0.08061007,0.9903477,-0.1386058,-0.11746701,0.9137862,0.032833192,-0.11217385,0.7632793,0.11395752,-0.09573392,0.56162494,-0.29537657,-0.0163832,0.9120924,-0.16098472,-0.049833752,0.85368603,-0.009877993,-0.04322263,0.7132513,0.0663823,-0.027305065,0.53378046,-0.27293983,0.03985426,0.8016938,-0.16470666,0.007654075,0.78422755,-0.055820886,0.0022337826,0.7017906,0.0054616784,0.008504384
